#'chr'	'start'	'end'	'IgG'	'METTL3'	'PolII'
chr3L	4655404	4655405	8.0	4.0	3.0
chr3L	4667389	4667390	20.0	7.0	4.0
chr3L	4687317	4687318	19.0	79.0	88.0
chr3L	4692782	4692783	3.0	4.0	7.0
chr3L	4753738	4753739	15.0	8.0	2.0
chr3L	4757882	4757883	16.0	8.0	3.0
chr3L	4799988	4799989	14.0	6.0	13.0
chr3L	4801908	4801909	16.0	11.0	1.0
chr3L	4805274	4805275	21.0	14.0	8.0
chr3L	4807406	4807407	5.0	8.0	11.0
chr3L	4825687	4825688	29.0	27.0	44.0
chr3L	4825852	4825853	38.0	40.0	47.0
chr3L	4833591	4833592	4.0	2.0	7.0
chr3L	4840108	4840109	19.0	32.0	39.0
chr3L	4861268	4861269	15.0	6.0	4.0
chr3L	4896863	4896864	14.0	10.0	14.0
chr3L	4898899	4898900	20.0	12.0	4.0
chr3L	4910367	4910368	12.0	26.0	11.0
chr3L	4931138	4931139	17.0	4.0	1.0
chr3L	5079033	5079034	16.0	9.0	10.0
chr3L	5099795	5099796	16.0	13.0	3.0
chr3L	5129673	5129674	31.0	15.0	6.0
chr3L	5131544	5131545	12.0	3.0	5.0
chr3L	5133220	5133221	14.0	11.0	8.0
chr3L	5133870	5133871	2.0	10.0	5.0
chr3L	5135541	5135542	12.0	21.0	21.0
chr3L	5136292	5136293	2.0	14.0	9.0
chr3L	5136375	5136376	3.0	8.0	9.0
chr3L	5139395	5139396	3.0	11.0	25.0
chr3L	5139618	5139619	3.0	14.0	18.0
chr3L	5141646	5141647	9.0	7.0	9.0
chr3L	5141952	5141953	2.0	8.0	1.0
chr3L	5142780	5142781	12.0	10.0	15.0
chr3L	5146063	5146064	15.0	18.0	15.0
chr3L	5146097	5146098	18.0	17.0	19.0
chr3L	5152376	5152377	7.0	16.0	13.0
chr3L	5152677	5152678	20.0	24.0	45.0
chr3L	5359392	5359393	8.0	24.0	19.0
chr3L	5360210	5360211	2.0	22.0	24.0
chr3L	5366225	5366226	1.0	29.0	90.0
chr3L	5366454	5366455	11.0	30.0	110.0
chr3L	5368008	5368009	1.0	3.0	12.0
chr3L	5369364	5369365	17.0	5.0	10.0
chr3L	5371636	5371637	21.0	15.0	9.0
chr3L	5377813	5377814	9.0	9.0	8.0
chr3L	5382821	5382822	10.0	4.0	10.0
chr3L	5424108	5424109	1.0	8.0	3.0
chr3L	5479789	5479790	1.0	4.0	4.0
chr3L	5498958	5498959	4.0	21.0	77.0
chr3L	5499593	5499594	9.0	16.0	22.0
chr3L	5529341	5529342	9.0	11.0	4.0
chr3L	5551159	5551160	22.0	16.0	8.0
chr3L	5561598	5561599	5.0	26.0	50.0
chr3L	5563691	5563692	19.0	33.0	44.0
chr3L	5563773	5563774	15.0	43.0	43.0
chr3L	5565230	5565231	26.0	51.0	73.0
chr3L	5577348	5577349	9.0	37.0	26.0
chr3L	5583668	5583669	28.0	84.0	107.0
chr3L	5592571	5592572	7.0	10.0	8.0
chr3L	5595272	5595273	23.0	20.0	20.0
chr3L	5595541	5595542	16.0	19.0	19.0
chr3L	5599692	5599693	7.0	8.0	3.0
chr3L	5603979	5603980	10.0	15.0	11.0
chr3L	5608300	5608301	8.0	26.0	10.0
chr3L	5630982	5630983	29.0	14.0	8.0
chr3L	5654680	5654681	16.0	38.0	10.0
chr3L	5657912	5657913	26.0	3.0	6.0
chr3L	5662247	5662248	11.0	19.0	9.0
chr3L	5713330	5713331	11.0	12.0	6.0
chr3L	5752189	5752190	19.0	40.0	209.0
chr3L	5752972	5752973	27.0	182.0	400.0
chr3L	5763422	5763423	2.0	9.0	24.0
chr3L	5764249	5764250	16.0	15.0	33.0
chr3L	5764394	5764395	14.0	21.0	34.0
chr3L	5765046	5765047	27.0	14.0	26.0
chr3L	5765702	5765703	15.0	46.0	194.0
chr3L	5765845	5765846	12.0	31.0	110.0
chr3L	5767320	5767321	4.0	7.0	25.0
chr3L	5768794	5768795	18.0	22.0	42.0
chr3L	5769001	5769002	7.0	27.0	59.0
chr3L	5777333	5777334	8.0	8.0	17.0
chr3L	5779591	5779592	7.0	15.0	42.0
chr3L	5780863	5780864	9.0	14.0	15.0
chr3L	5786718	5786719	4.0	12.0	8.0
chr3L	5794192	5794193	18.0	50.0	58.0
chr3L	5796543	5796544	11.0	3.0	9.0
chr3L	5803032	5803033	8.0	3.0	3.0
chr3L	5810972	5810973	19.0	32.0	53.0
chr3L	5813093	5813094	19.0	31.0	32.0
chr3L	5845664	5845665	35.0	145.0	126.0
chr3L	5871500	5871501	3.0	6.0	6.0
chr3L	5897435	5897436	19.0	15.0	26.0
chr3L	5897637	5897638	13.0	5.0	19.0
chr3L	5899527	5899528	23.0	16.0	25.0
chr3L	5902456	5902457	15.0	27.0	145.0
chr3L	5907380	5907381	6.0	10.0	4.0
chr3L	5921316	5921317	4.0	12.0	5.0
chr3L	5922054	5922055	10.0	15.0	23.0
chr3L	5923861	5923862	14.0	25.0	14.0
chr3L	5932773	5932774	20.0	45.0	36.0
chr3L	5976007	5976008	19.0	42.0	38.0
chr3L	6037110	6037111	5.0	10.0	1.0
chr3L	6039154	6039155	5.0	21.0	15.0
chr3L	6050756	6050757	14.0	7.0	11.0
chr3L	6054443	6054444	11.0	12.0	13.0
chr3L	6055135	6055136	52.0	41.0	26.0
chr3L	6062910	6062911	6.0	16.0	3.0
chr3L	6066295	6066296	12.0	13.0	10.0
chr3L	6072138	6072139	22.0	7.0	10.0
chr3L	6075245	6075246	9.0	24.0	28.0
chr3L	6075535	6075536	6.0	26.0	34.0
chr3L	6076721	6076722	13.0	21.0	12.0
chr3L	6082882	6082883	9.0	18.0	5.0
chr3L	6093313	6093314	5.0	13.0	10.0
chr3L	6094747	6094748	8.0	12.0	18.0
chr3L	6094986	6094987	11.0	20.0	22.0
chr3L	6105198	6105199	7.0	6.0	1.0
chr3L	6125404	6125405	20.0	7.0	8.0
chr3L	6128807	6128808	7.0	3.0	17.0
chr3L	6130989	6130990	26.0	10.0	8.0
chr3L	6143394	6143395	19.0	25.0	5.0
chr3L	6152745	6152746	10.0	10.0	6.0
chr3L	6163126	6163127	13.0	12.0	4.0
chr3L	6173880	6173881	41.0	45.0	47.0
chr3L	6174247	6174248	12.0	23.0	10.0
chr3L	6181829	6181830	15.0	24.0	25.0
chr3L	6184920	6184921	22.0	104.0	30.0
chr3L	6185188	6185189	8.0	121.0	83.0
chr3L	6189123	6189124	7.0	19.0	7.0
chr3L	6189744	6189745	15.0	59.0	51.0
chr3L	6193179	6193180	29.0	50.0	53.0
chr3L	6193479	6193480	20.0	73.0	87.0
chr3L	6200472	6200473	20.0	9.0	15.0
chr3L	6218022	6218023	12.0	155.0	389.0
chr3L	6220577	6220578	13.0	10.0	15.0
chr3L	6240068	6240069	4.0	9.0	6.0
chr3L	6245746	6245747	11.0	7.0	4.0
chr3L	6256665	6256666	14.0	16.0	12.0
chr3L	6258760	6258761	11.0	6.0	11.0
chr3L	6262694	6262695	11.0	21.0	15.0
chr3L	6263399	6263400	18.0	18.0	5.0
chr3L	6320610	6320611	10.0	9.0	8.0
chr3L	6352390	6352391	8.0	16.0	6.0
chr3L	6488424	6488425	7.0	14.0	9.0
chr3L	6488680	6488681	24.0	18.0	20.0
chr3L	6495297	6495298	6.0	12.0	23.0
chr3L	6505568	6505569	nan	nan	nan
chr3L	6530728	6530729	6.0	12.0	10.0
chr3L	6550737	6550738	13.0	18.0	77.0
chr3L	6589479	6589480	10.0	5.0	7.0
chr3L	6603366	6603367	7.0	13.0	2.0
chr3L	6603683	6603684	19.0	4.0	3.0
chr3L	6606032	6606033	25.0	26.0	15.0
chr3L	6609238	6609239	7.0	11.0	3.0
chr3L	6609324	6609325	15.0	10.0	3.0
chr3L	6624031	6624032	10.0	14.0	2.0
chr3L	6667816	6667817	6.0	7.0	2.0
chr3L	6703521	6703522	5.0	15.0	10.0
chr3L	6704859	6704860	4.0	7.0	7.0
chr3L	6719525	6719526	24.0	16.0	6.0
chr3L	6728200	6728201	23.0	9.0	13.0
chr3L	6743164	6743165	6.0	41.0	43.0
chr3L	6752752	6752753	8.0	25.0	48.0
chr3L	6752912	6752913	7.0	7.0	19.0
chr3L	6756497	6756498	2.0	12.0	7.0
chr3L	6763246	6763247	4.0	3.0	6.0
chr3L	6790157	6790158	28.0	22.0	17.0
chr3L	6883601	6883602	9.0	10.0	10.0
chr3L	6914876	6914877	5.0	14.0	4.0
chr3L	6939702	6939703	1.0	1.0	2.0
chr3L	6942855	6942856	46.0	104.0	85.0
chr3L	6955990	6955991	6.0	39.0	69.0
chr3L	6958108	6958109	26.0	13.0	36.0
chr3L	6958345	6958346	2.0	37.0	60.0
chr3L	6964758	6964759	15.0	98.0	397.0
chr3L	6967897	6967898	2.0	8.0	5.0
chr3L	6969048	6969049	7.0	28.0	32.0
chr3L	6969657	6969658	3.0	29.0	29.0
chr3L	6972467	6972468	3.0	10.0	4.0
chr3L	6976321	6976322	12.0	22.0	26.0
chr3L	6980044	6980045	13.0	112.0	162.0
chr3L	6990621	6990622	22.0	6.0	2.0
chr3L	6998842	6998843	11.0	12.0	20.0
chr3L	7075247	7075248	15.0	7.0	5.0
chr3L	7077462	7077463	15.0	13.0	3.0
chr3L	7088787	7088788	11.0	11.0	13.0
chr3L	7093203	7093204	11.0	9.0	11.0
chr3L	7094817	7094818	26.0	20.0	43.0
chr3L	7125533	7125534	17.0	31.0	17.0
chr3L	7128902	7128903	11.0	9.0	11.0
chr3L	7131862	7131863	15.0	21.0	16.0
chr3L	7134515	7134516	30.0	20.0	7.0
chr3L	7157073	7157074	11.0	7.0	31.0
chr3L	7158098	7158099	7.0	18.0	22.0
chr3L	7189931	7189932	9.0	14.0	2.0
chr3L	7238541	7238542	7.0	6.0	18.0
chr3L	7241627	7241628	8.0	7.0	66.0
chr3L	7243933	7243934	10.0	27.0	32.0
chr3L	7244387	7244388	14.0	12.0	22.0
chr3L	7249340	7249341	21.0	24.0	39.0
chr3L	7250527	7250528	13.0	35.0	23.0
chr3L	7250639	7250640	17.0	31.0	28.0
chr3L	7263920	7263921	19.0	4.0	3.0
chr3L	7312896	7312897	3.0	19.0	12.0
chr3L	7320067	7320068	3.0	4.0	8.0
chr3L	7323411	7323412	31.0	19.0	22.0
chr3L	7323618	7323619	10.0	36.0	36.0
chr3L	7328842	7328843	21.0	104.0	155.0
chr3L	7329131	7329132	17.0	37.0	65.0
chr3L	7339265	7339266	7.0	5.0	55.0
chr3L	7339340	7339341	25.0	10.0	60.0
chr3L	7345183	7345184	28.0	65.0	191.0
chr3L	7347123	7347124	10.0	4.0	12.0
chr3L	7348034	7348035	14.0	16.0	65.0
chr3L	7348312	7348313	8.0	31.0	96.0
chr3L	7355716	7355717	19.0	29.0	13.0
chr3L	7356713	7356714	5.0	19.0	30.0
chr3L	7360263	7360264	3.0	55.0	110.0
chr3L	7360560	7360561	10.0	79.0	168.0
chr3L	7363598	7363599	20.0	20.0	14.0
chr3L	7369260	7369261	4.0	30.0	30.0
chr3L	7369842	7369843	6.0	69.0	103.0
chr3L	7381474	7381475	28.0	31.0	74.0
chr3L	7381613	7381614	25.0	57.0	77.0
chr3L	7390741	7390742	1.0	2.0	1.0
chr3L	7396354	7396355	6.0	nan	1.0
chr3L	7398284	7398285	11.0	10.0	12.0
chr3L	7400069	7400070	13.0	8.0	14.0
chr3L	7404181	7404182	11.0	11.0	9.0
chr3L	7409707	7409708	20.0	13.0	4.0
chr3L	7423826	7423827	24.0	19.0	7.0
chr3L	7456148	7456149	19.0	9.0	5.0
chr3L	7471558	7471559	13.0	16.0	3.0
chr3L	7485966	7485967	4.0	3.0	1.0
chr3L	7496179	7496180	3.0	7.0	6.0
chr3L	7506217	7506218	14.0	11.0	13.0
chr3L	7510985	7510986	27.0	44.0	39.0
chr3L	7513354	7513355	18.0	9.0	9.0
chr3L	7518996	7518997	34.0	10.0	8.0
chr3L	7528779	7528780	15.0	45.0	48.0
chr3L	7541168	7541169	10.0	15.0	10.0
chr3L	7562609	7562610	25.0	14.0	6.0
chr3L	7583453	7583454	5.0	5.0	9.0
chr3L	7593090	7593091	5.0	18.0	6.0
chr3L	7639716	7639717	14.0	29.0	20.0
chr3L	7640446	7640447	12.0	18.0	5.0
chr3L	7641648	7641649	17.0	35.0	22.0
chr3L	7650547	7650548	2.0	5.0	7.0
chr3L	7651179	7651180	11.0	55.0	49.0
chr3L	7654752	7654753	4.0	13.0	8.0
chr3L	7695654	7695655	19.0	9.0	3.0
chr3L	7718395	7718396	5.0	14.0	8.0
chr3L	7719349	7719350	10.0	97.0	108.0
chr3L	7726473	7726474	20.0	19.0	2.0
chr3L	7732191	7732192	13.0	nan	7.0
chr3L	7743041	7743042	5.0	9.0	7.0
chr3L	7747343	7747344	7.0	5.0	6.0
chr3L	7760452	7760453	13.0	11.0	10.0
chr3L	7775603	7775604	19.0	22.0	10.0
chr3L	7869041	7869042	12.0	14.0	13.0
chr3L	7894879	7894880	3.0	4.0	6.0
chr3L	7911954	7911955	22.0	77.0	108.0
chr3L	7912462	7912463	6.0	34.0	22.0
chr3L	7915120	7915121	13.0	84.0	93.0
chr3L	7915436	7915437	22.0	39.0	88.0
chr3L	7936120	7936121	18.0	36.0	81.0
chr3L	7936372	7936373	33.0	45.0	80.0
chr3L	7946322	7946323	4.0	3.0	5.0
chr3L	7948185	7948186	8.0	20.0	31.0
chr3L	7970587	7970588	1.0	5.0	13.0
chr3L	7974991	7974992	2.0	3.0	10.0
chr3L	7976154	7976155	18.0	71.0	120.0
chr3L	7976405	7976406	8.0	31.0	64.0
chr3L	7978650	7978651	9.0	23.0	48.0
chr3L	8057500	8057501	21.0	31.0	20.0
chr3L	8058713	8058714	46.0	172.0	112.0
chr3L	8068290	8068291	18.0	23.0	12.0
chr3L	8069267	8069268	10.0	5.0	nan
chr3L	8069960	8069961	9.0	14.0	4.0
chr3L	8083200	8083201	12.0	4.0	8.0
chr3L	8091786	8091787	14.0	51.0	45.0
chr3L	8110367	8110368	29.0	78.0	98.0
chr3L	8115902	8115903	9.0	44.0	127.0
chr3L	8116178	8116179	40.0	93.0	159.0
chr3L	8121826	8121827	14.0	17.0	13.0
chr3L	8124531	8124532	11.0	24.0	35.0
chr3L	8125132	8125133	27.0	14.0	30.0
chr3L	8127761	8127762	8.0	22.0	43.0
chr3L	8127818	8127819	14.0	43.0	129.0
chr3L	8137498	8137499	15.0	6.0	16.0
chr3L	8137807	8137808	21.0	27.0	28.0
chr3L	8151813	8151814	7.0	12.0	6.0
chr3L	8158900	8158901	16.0	10.0	13.0
chr3L	8159774	8159775	13.0	16.0	21.0
chr3L	8175978	8175979	21.0	33.0	27.0
chr3L	8178429	8178430	12.0	17.0	9.0
chr3L	8180922	8180923	14.0	21.0	19.0
chr3L	8183582	8183583	7.0	18.0	6.0
chr3L	8184251	8184252	6.0	16.0	9.0
chr3L	8186671	8186672	35.0	172.0	144.0
chr3L	8186856	8186857	40.0	238.0	236.0
chr3L	8191269	8191270	3.0	6.0	1.0
chr3L	8193116	8193117	6.0	9.0	6.0
chr3L	8197987	8197988	18.0	41.0	66.0
chr3L	8198206	8198207	24.0	40.0	68.0
chr3L	8202417	8202418	13.0	4.0	2.0
chr3L	8210743	8210744	5.0	12.0	8.0
chr3L	8215279	8215280	2.0	13.0	3.0
chr3L	8222140	8222141	14.0	13.0	1.0
chr3L	8238646	8238647	5.0	5.0	2.0
chr3L	8289870	8289871	13.0	25.0	53.0
chr3L	8295327	8295328	11.0	6.0	1.0
chr3L	8297017	8297018	1.0	9.0	4.0
chr3L	8299839	8299840	14.0	38.0	31.0
chr3L	8300063	8300064	2.0	27.0	22.0
chr3L	8304059	8304060	7.0	12.0	18.0
chr3L	8304156	8304157	11.0	17.0	23.0
chr3L	8306980	8306981	18.0	16.0	13.0
chr3L	8308941	8308942	13.0	22.0	31.0
chr3L	8310512	8310513	9.0	5.0	8.0
chr3L	8315502	8315503	15.0	41.0	50.0
chr3L	8325858	8325859	10.0	11.0	10.0
chr3L	8336671	8336672	6.0	8.0	5.0
chr3L	8339050	8339051	15.0	7.0	7.0
chr3L	8340313	8340314	7.0	21.0	21.0
chr3L	8340784	8340785	9.0	7.0	12.0
chr3L	8346382	8346383	19.0	60.0	74.0
chr3L	8346560	8346561	22.0	59.0	76.0
chr3L	8356296	8356297	10.0	9.0	15.0
chr3L	8360906	8360907	10.0	22.0	136.0
chr3L	8372404	8372405	5.0	7.0	2.0
chr3L	8391539	8391540	7.0	19.0	3.0
chr3L	8393649	8393650	12.0	15.0	10.0
chr3L	8395999	8396000	20.0	8.0	11.0
chr3L	8405453	8405454	19.0	35.0	24.0
chr3L	8411850	8411851	12.0	17.0	20.0
chr3L	8412825	8412826	19.0	14.0	16.0
chr3L	8422205	8422206	8.0	2.0	7.0
chr3L	8424953	8424954	17.0	46.0	52.0
chr3L	8449377	8449378	9.0	11.0	13.0
chr3L	8507146	8507147	10.0	12.0	15.0
chr3L	8509763	8509764	22.0	20.0	30.0
chr3L	8510002	8510003	17.0	12.0	35.0
chr3L	8512766	8512767	17.0	7.0	11.0
chr3L	8514921	8514922	18.0	27.0	16.0
chr3L	8518884	8518885	2.0	18.0	51.0
chr3L	8520551	8520552	23.0	6.0	8.0
chr3L	8523501	8523502	7.0	17.0	68.0
chr3L	8524866	8524867	nan	19.0	24.0
chr3L	8525243	8525244	22.0	62.0	61.0
chr3L	8534976	8534977	14.0	27.0	55.0
chr3L	8545000	8545001	13.0	49.0	62.0
chr3L	8569334	8569335	6.0	7.0	7.0
chr3L	8576078	8576079	nan	15.0	14.0
chr3L	8576807	8576808	23.0	20.0	9.0
chr3L	8600879	8600880	20.0	69.0	149.0
chr3L	8601472	8601473	6.0	17.0	30.0
chr3L	8604149	8604150	5.0	13.0	23.0
chr3L	8604656	8604657	8.0	10.0	4.0
chr3L	8617234	8617235	26.0	10.0	4.0
chr3L	8619887	8619888	14.0	9.0	17.0
chr3L	8623901	8623902	13.0	10.0	15.0
chr3L	8624370	8624371	2.0	8.0	5.0
chr3L	8634069	8634070	29.0	38.0	31.0
chr3L	8640438	8640439	16.0	17.0	16.0
chr3L	8646822	8646823	13.0	13.0	7.0
chr3L	8647144	8647145	21.0	13.0	14.0
chr3L	8648936	8648937	22.0	8.0	5.0
chr3L	8692702	8692703	72.0	297.0	117.0
chr3L	8720225	8720226	51.0	154.0	184.0
chr3L	8721272	8721273	34.0	129.0	192.0
chr3L	8721323	8721324	32.0	133.0	195.0
chr3L	8725774	8725775	25.0	15.0	17.0
chr3L	8726790	8726791	29.0	27.0	22.0
chr3L	8729864	8729865	39.0	9.0	20.0
chr3L	8731943	8731944	25.0	17.0	11.0
chr3L	8745310	8745311	6.0	11.0	18.0
chr3L	8753618	8753619	9.0	5.0	2.0
chr3L	8755988	8755989	17.0	8.0	2.0
chr3L	8800532	8800533	8.0	10.0	5.0
chr3L	8802462	8802463	13.0	20.0	10.0
chr3L	8808543	8808544	24.0	6.0	6.0
chr3L	8836461	8836462	4.0	11.0	4.0
chr3L	8888633	8888634	11.0	7.0	3.0
chr3L	8891595	8891596	3.0	10.0	29.0
chr3L	8893800	8893801	7.0	12.0	10.0
chr3L	8904790	8904791	19.0	9.0	7.0
chr3L	8912498	8912499	46.0	76.0	119.0
chr3L	8912671	8912672	24.0	108.0	107.0
chr3L	8915232	8915233	18.0	8.0	11.0
chr3L	8954272	8954273	5.0	40.0	45.0
chr3L	8954463	8954464	13.0	74.0	76.0
chr3L	8955020	8955021	22.0	18.0	37.0
chr3L	8956790	8956791	12.0	5.0	26.0
chr3L	8958856	8958857	21.0	20.0	17.0
chr3L	8964769	8964770	8.0	15.0	9.0
chr3L	8966828	8966829	17.0	21.0	35.0
chr3L	8968527	8968528	23.0	18.0	36.0
chr3L	8974765	8974766	23.0	42.0	53.0
chr3L	8975045	8975046	4.0	14.0	14.0
chr3L	8979880	8979881	4.0	11.0	12.0
chr3L	8981794	8981795	4.0	15.0	17.0
chr3L	8986091	8986092	18.0	60.0	136.0
chr3L	8986709	8986710	17.0	58.0	65.0
chr3L	8990228	8990229	9.0	13.0	7.0
chr3L	8997989	8997990	25.0	38.0	26.0
chr3L	8998183	8998184	27.0	40.0	26.0
chr3L	9005195	9005196	39.0	16.0	13.0
chr3L	9009838	9009839	9.0	6.0	5.0
chr3L	9047438	9047439	10.0	3.0	6.0
chr3L	9066027	9066028	1.0	8.0	11.0
chr3L	9072731	9072732	11.0	78.0	26.0
chr3L	9073104	9073105	3.0	61.0	47.0
chr3L	9074642	9074643	10.0	39.0	66.0
chr3L	9093052	9093053	8.0	49.0	210.0
chr3L	9096876	9096877	14.0	36.0	46.0
chr3L	9134405	9134406	10.0	8.0	6.0
chr3L	9134559	9134560	14.0	79.0	98.0
chr3L	9137181	9137182	13.0	14.0	18.0
chr3L	9137859	9137860	16.0	8.0	9.0
chr3L	9182149	9182150	10.0	18.0	13.0
chr3L	9208853	9208854	17.0	42.0	45.0
chr3L	9211879	9211880	10.0	9.0	1.0
chr3L	9222023	9222024	1.0	6.0	1.0
chr3L	9236648	9236649	17.0	15.0	8.0
chr3L	9251977	9251978	18.0	8.0	4.0
chr3L	9334331	9334332	4.0	14.0	14.0
chr3L	9338809	9338810	3.0	4.0	1.0
chr3L	9349608	9349609	18.0	149.0	318.0
chr3L	9354032	9354033	15.0	14.0	10.0
chr3L	9358935	9358936	12.0	24.0	53.0
chr3L	9358998	9358999	10.0	15.0	42.0
chr3L	9360315	9360316	9.0	58.0	82.0
chr3L	9362107	9362108	10.0	19.0	11.0
chr3L	9364349	9364350	4.0	6.0	7.0
chr3L	9367046	9367047	7.0	18.0	27.0
chr3L	9367376	9367377	2.0	14.0	39.0
chr3L	9371238	9371239	7.0	9.0	19.0
chr3L	9372497	9372498	15.0	9.0	17.0
chr3L	9375429	9375430	9.0	9.0	13.0
chr3L	9377427	9377428	10.0	54.0	201.0
chr3L	9378159	9378160	14.0	10.0	15.0
chr3L	9379534	9379535	8.0	17.0	13.0
chr3L	9381881	9381882	8.0	52.0	137.0
chr3L	9384062	9384063	8.0	52.0	173.0
chr3L	9402460	9402461	18.0	94.0	133.0
chr3L	9404796	9404797	10.0	10.0	12.0
chr3L	9410832	9410833	11.0	49.0	65.0
chr3L	9411037	9411038	10.0	30.0	50.0
chr3L	9417388	9417389	4.0	5.0	12.0
chr3L	9423252	9423253	4.0	19.0	27.0
chr3L	9426758	9426759	10.0	52.0	193.0
chr3L	9427009	9427010	15.0	75.0	251.0
chr3L	9429821	9429822	10.0	17.0	58.0
chr3L	9430311	9430312	25.0	82.0	184.0
chr3L	9435399	9435400	13.0	22.0	30.0
chr3L	9442267	9442268	11.0	35.0	46.0
chr3L	9442267	9442268	11.0	35.0	46.0
chr3L	9443231	9443232	1.0	21.0	33.0
chr3L	9446863	9446864	8.0	42.0	47.0
chr3L	9451572	9451573	17.0	26.0	41.0
chr3L	9451875	9451876	19.0	54.0	92.0
chr3L	9456281	9456282	3.0	63.0	57.0
chr3L	9456317	9456318	5.0	35.0	29.0
chr3L	9456338	9456339	5.0	36.0	31.0
chr3L	9457669	9457670	5.0	11.0	11.0
chr3L	9460799	9460800	18.0	61.0	73.0
chr3L	9461049	9461050	21.0	61.0	96.0
chr3L	9476965	9476966	13.0	26.0	29.0
chr3L	9477037	9477038	9.0	17.0	36.0
chr3L	9487790	9487791	9.0	24.0	21.0
chr3L	9492215	9492216	10.0	12.0	9.0
chr3L	9505328	9505329	13.0	17.0	87.0
chr3L	9509583	9509584	18.0	64.0	144.0
chr3L	9510807	9510808	13.0	12.0	39.0
chr3L	9525544	9525545	15.0	6.0	5.0
chr3L	9529066	9529067	4.0	9.0	16.0
chr3L	9543999	9544000	9.0	8.0	10.0
chr3L	9547219	9547220	12.0	43.0	90.0
chr3L	9597763	9597764	34.0	12.0	7.0
chr3L	9598987	9598988	35.0	14.0	3.0
chr3L	9614913	9614914	17.0	132.0	331.0
chr3L	9624236	9624237	14.0	8.0	23.0
chr3L	9628675	9628676	5.0	19.0	9.0
chr3L	9629193	9629194	11.0	22.0	9.0
chr3L	9638111	9638112	23.0	16.0	9.0
chr3L	9644108	9644109	7.0	8.0	4.0
chr3L	9679103	9679104	3.0	7.0	23.0
chr3L	9679200	9679201	11.0	20.0	26.0
chr3L	9681267	9681268	nan	1.0	3.0
chr3L	9693820	9693821	16.0	154.0	157.0
chr3L	9695042	9695043	8.0	38.0	52.0
chr3L	9696700	9696701	16.0	145.0	185.0
chr3L	9698335	9698336	23.0	24.0	24.0
chr3L	9703595	9703596	11.0	10.0	6.0
chr3L	9704330	9704331	6.0	16.0	25.0
chr3L	9713827	9713828	25.0	58.0	133.0
chr3L	9714323	9714324	42.0	145.0	261.0
chr3L	9719144	9719145	21.0	18.0	19.0
chr3L	9719327	9719328	7.0	16.0	12.0
chr3L	9723194	9723195	1.0	17.0	25.0
chr3L	9723422	9723423	11.0	14.0	28.0
chr3L	9726894	9726895	20.0	12.0	26.0
chr3L	9729998	9729999	21.0	32.0	46.0
chr3L	9733807	9733808	9.0	12.0	15.0
chr3L	9760395	9760396	4.0	16.0	17.0
chr3L	9787045	9787046	9.0	19.0	15.0
chr3L	9797687	9797688	17.0	11.0	7.0
chr3L	9813846	9813847	9.0	11.0	4.0
chr3L	9823897	9823898	2.0	17.0	12.0
chr3L	9836805	9836806	1.0	8.0	3.0
chr3L	9838670	9838671	7.0	16.0	15.0
chr3L	9859889	9859890	8.0	18.0	30.0
chr3L	9864349	9864350	18.0	40.0	81.0
chr3L	9864638	9864639	19.0	27.0	58.0
chr3L	9875730	9875731	17.0	13.0	8.0
chr3L	9878984	9878985	8.0	9.0	1.0
chr3L	9888683	9888684	16.0	16.0	39.0
chr3L	9888761	9888762	9.0	23.0	46.0
chr3L	9892109	9892110	4.0	16.0	8.0
chr3L	9898575	9898576	8.0	18.0	36.0
chr3L	9898625	9898626	11.0	25.0	29.0
chr3L	9899240	9899241	16.0	71.0	73.0
chr3L	9908119	9908120	20.0	9.0	5.0
chr3L	9968317	9968318	12.0	17.0	19.0
chr3L	9968478	9968479	10.0	38.0	52.0
chr3L	9972054	9972055	13.0	18.0	18.0
chr3L	9974650	9974651	2.0	6.0	14.0
chr3L	10094738	10094739	6.0	8.0	6.0
chr3L	10098115	10098116	11.0	29.0	2.0
chr3L	10167023	10167024	10.0	12.0	5.0
chr3L	10186108	10186109	4.0	7.0	2.0
chr3L	10201837	10201838	14.0	14.0	7.0
chr3L	10225240	10225241	13.0	41.0	37.0
chr3L	10244706	10244707	10.0	6.0	1.0
chr3L	10248588	10248589	19.0	5.0	1.0
chr3L	10273203	10273204	14.0	14.0	1.0
chr3L	10306677	10306678	17.0	5.0	4.0
chr3L	10307954	10307955	12.0	5.0	4.0
chr3L	10323500	10323501	13.0	5.0	3.0
chr3L	10386449	10386450	14.0	13.0	7.0
chr3L	10412817	10412818	1.0	14.0	4.0
chr3L	10434105	10434106	9.0	8.0	8.0
chr3L	10463101	10463102	5.0	12.0	3.0
chr3L	10463815	10463816	3.0	5.0	nan
chr3L	10465186	10465187	10.0	4.0	1.0
chr3L	10490860	10490861	2.0	9.0	3.0
chr3L	10559082	10559083	3.0	1.0	3.0
chr3L	10604509	10604510	21.0	9.0	6.0
chr3L	10625599	10625600	10.0	9.0	1.0
chr3L	10630069	10630070	2.0	9.0	5.0
chr3L	10631078	10631079	11.0	43.0	52.0
chr3L	10631078	10631079	11.0	43.0	52.0
chr3L	10638130	10638131	18.0	37.0	37.0
chr3L	10638145	10638146	13.0	34.0	30.0
chr3L	10639739	10639740	27.0	11.0	9.0
chr3L	10641888	10641889	2.0	5.0	2.0
chr3L	10661013	10661014	2.0	29.0	78.0
chr3L	10661474	10661475	1.0	4.0	2.0
